Date,Units Sold,Inventory Level,Units Ordered,Demand,Price,Competitor Pricing,Discount,Promotion,Epidemic,Seasonality,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,UnitsSold_Lag_1,UnitsSold_Lag_7,UnitsSold_Lag_14,UnitsSold_Lag_21,UnitsSold_Lag_28,UnitsSold_RollingMean_7,UnitsSold_RollingMean_14,UnitsSold_RollingMean_28,UnitsSold_RollingStd_7,UnitsSold_RollingStd_14,UnitsSold_RollingStd_28
2023-09-07,9192,35208,7461,10580,66.13,69.33,11.3,50.0,0,Autumn,20.0,80.0,0.0,0.0,3,7,9,36,0,9316.0,9051.0,10042.0,10352.0,11856.0,9220.142857142857,9569.785714285714,9929.857142857143,554.9685962801342,637.9960427381087,692.8368261899
2023-09-08,8960,32922,6012,9754,66.92,68.83,8.1,25.0,0,Autumn,0.0,60.0,20.0,20.0,4,8,9,36,0,9192.0,9532.0,9899.0,10447.0,10770.0,9240.285714285714,9509.07142857143,9834.714285714286,550.3458652779822,629.9960273728199,594.4671973097231
2023-09-09,9126,33472,8541,10666,68.32,69.57,9.8,45.0,0,Autumn,20.0,60.0,0.0,20.0,5,9,9,36,1,8960.0,8417.0,9740.0,9694.0,9809.0,9158.57142857143,9442.0,9770.07142857143,542.2185466958433,635.2522212597366,587.3646686414534
2023-09-10,9407,33150,10335,10707,67.64,69.31,10.75,45.0,0,Autumn,40.0,40.0,20.0,0.0,6,10,9,36,1,9126.0,9007.0,10778.0,9980.0,10003.0,9259.857142857143,9398.142857142857,9745.67857142857,436.5254588113683,634.2902583740188,599.7400087057384
2023-09-11,10243,30073,12698,11462,70.6,71.4,8.4,30.0,0,Autumn,20.0,20.0,0.0,60.0,0,11,9,37,0,9407.0,9009.0,9533.0,9783.0,9925.0,9317.0,9300.214285714286,9724.392857142857,423.9072225538655,495.52042239552867,600.8444883714761
2023-09-12,8738,28394,7270,10163,69.05,69.6,7.3,15.0,0,Autumn,60.0,40.0,0.0,0.0,1,12,9,37,0,10243.0,10209.0,9122.0,10477.0,10561.0,9493.285714285714,9350.92857142857,9735.75,520.1377107028835,554.0532415802162,607.7426127345068
2023-09-13,8985,29533,9022,11136,67.68,70.89,10.1,40.0,0,Autumn,0.0,40.0,40.0,20.0,2,13,9,37,0,8738.0,9316.0,10322.0,10046.0,10356.0,9283.142857142857,9323.5,9670.642857142857,478.2518264720049,575.3537707693538,613.6791425061824
2023-09-14,9470,32426,7135,10798,68.8,71.1,9.75,35.0,0,Autumn,20.0,20.0,0.0,60.0,3,14,9,37,0,8985.0,9192.0,9051.0,10042.0,10352.0,9235.857142857143,9228.0,9621.67857142857,490.6639816179114,503.3206654884646,611.6619166374387
2023-09-15,9386,30628,9474,10891,67.2,68.68,11.05,50.0,0,Autumn,80.0,20.0,0.0,0.0,4,15,9,37,0,9470.0,8960.0,9532.0,9899.0,10447.0,9275.57142857143,9257.92857142857,9590.17857142857,497.72243173039556,504.44233706998483,595.146172743514
2023-09-16,8957,30193,9161,10179,67.94,68.81,8.9,35.0,0,Autumn,0.0,60.0,20.0,20.0,5,16,9,37,1,9386.0,9126.0,8417.0,9740.0,9694.0,9336.42857142857,9247.5,9552.285714285714,478.3739322408968,499.82854752718384,571.894632689893
2023-09-17,9660,29524,9359,10944,69.51,72.2,8.8,35.0,0,Autumn,100.0,0.0,0.0,0.0,6,17,9,37,1,8957.0,9407.0,9007.0,10778.0,9980.0,9312.285714285714,9286.07142857143,9525.964285714286,494.7483246681124,449.0676605327071,582.0015579808191
2023-09-18,9173,28912,12366,10400,67.09,69.04,10.2,40.0,0,Autumn,20.0,80.0,0.0,0.0,0,18,9,38,0,9660.0,10243.0,9009.0,9533.0,9783.0,9348.42857142857,9332.714285714286,9514.535714285714,511.76910716417626,451.75613376650074,575.8651129447902
2023-09-19,9438,27571,8327,10923,69.64,71.69,8.2,35.0,0,Autumn,40.0,20.0,20.0,20.0,1,19,9,38,0,9173.0,8738.0,10209.0,9122.0,10477.0,9195.57142857143,9344.42857142857,9492.75,326.19158845830424,444.7889238877675,576.8702675260649
2023-09-20,8596,26525,7951,10327,69.9,70.79,6.55,15.0,0,Autumn,0.0,40.0,20.0,40.0,2,20,9,38,0,9438.0,8985.0,9316.0,10322.0,10046.0,9295.57142857143,9289.357142857143,9455.642857142857,263.8830909972917,371.14119377177775,543.6752989495384
2023-09-21,8888,30562,8606,10494,68.97,71.01,7.85,20.0,0,Autumn,20.0,40.0,0.0,40.0,3,21,9,38,0,8596.0,9470.0,9192.0,9051.0,10042.0,9240.0,9237.92857142857,9403.857142857143,362.66007959704154,414.5155586364712,554.3134368238125
2023-09-22,9732,33014,10577,11195,66.9,69.05,12.35,60.0,0,Autumn,20.0,20.0,40.0,20.0,4,22,9,38,0,8888.0,9386.0,8960.0,9532.0,9899.0,9156.857142857143,9216.214285714286,9362.642857142857,367.81989640376355,424.9380368534851,547.9737905523554
2023-09-23,10911,29502,12656,11964,71.2,73.51,10.0,45.0,0,Autumn,40.0,0.0,0.0,60.0,5,23,9,38,1,9732.0,8957.0,9126.0,8417.0,9740.0,9206.285714285714,9271.357142857143,9356.67857142857,422.8729968070442,438.99003092644693,542.8041767881543
2023-09-24,8479,28729,8307,10261,67.14,68.4,8.9,35.0,0,Autumn,0.0,40.0,40.0,20.0,6,24,9,38,1,10911.0,9660.0,9407.0,9007.0,10778.0,9485.42857142857,9398.857142857143,9398.5,749.5989721495198,616.7515217334189,613.888305681003
2023-09-25,9386,29296,6101,10739,69.3,71.79,8.3,30.0,0,Autumn,20.0,0.0,40.0,40.0,0,25,9,39,0,8479.0,9173.0,10243.0,9009.0,9533.0,9316.714285714286,9332.57142857143,9316.392857142857,832.1221293147037,663.8772725188633,575.0647203052234
2023-09-26,8860,31527,5163,10070,67.84,69.95,7.85,20.0,0,Autumn,60.0,20.0,20.0,0.0,1,26,9,39,0,9386.0,9438.0,8738.0,10209.0,9122.0,9347.142857142857,9271.357142857143,9311.142857142857,829.8824070456053,610.8659184548815,573.6833372415605
2023-09-27,9144,31800,13395,10686,68.14,69.08,9.0,35.0,0,Autumn,40.0,20.0,40.0,0.0,2,27,9,39,0,8860.0,8596.0,8985.0,9316.0,10322.0,9264.57142857143,9280.07142857143,9301.785714285714,847.8950125935115,603.4978126639442,578.9947455236171
2023-09-28,9341,29170,8855,10866,68.17,70.0,10.9,50.0,0,Autumn,40.0,20.0,20.0,20.0,3,28,9,39,0,9144.0,8888.0,9470.0,9192.0,9051.0,9342.857142857143,9291.42857142857,9259.714285714286,799.8129840930364,598.9970738706066,543.8491659862677
2023-09-29,8721,27686,7939,10336,70.38,71.13,4.9,0.0,0,Autumn,40.0,20.0,0.0,40.0,4,29,9,39,0,9341.0,9732.0,9386.0,8960.0,9532.0,9407.57142857143,9282.214285714286,9270.07142857143,774.81155927164,597.0277894024166,542.4868613238832
2023-09-30,7723,28705,6896,9041,68.17,71.95,4.4,0.0,0,Autumn,0.0,20.0,60.0,20.0,5,30,9,39,1,8721.0,10911.0,8957.0,9126.0,8417.0,9263.142857142857,9234.714285714286,9241.107142857143,798.1339546240398,614.3383468380123,549.587949304939
2023-10-01,9429,29992,10553,10647,69.58,70.32,7.95,25.0,0,Autumn,0.0,60.0,0.0,40.0,6,1,10,39,1,7723.0,8479.0,9660.0,9407.0,9007.0,8807.714285714286,9146.57142857143,9216.32142857143,581.2067085772862,734.1000470786943,601.3430064245415
2023-10-02,10394,28339,14983,12369,69.09,71.95,12.15,55.0,0,Autumn,20.0,20.0,0.0,60.0,0,2,10,40,0,9429.0,9386.0,9173.0,10243.0,9009.0,8943.42857142857,9130.07142857143,9231.392857142857,602.1934509615289,724.2015724799834,601.1907529466964
2023-10-03,8685,26487,6045,9897,67.5,69.56,7.9,30.0,0,Autumn,40.0,40.0,20.0,0.0,1,3,10,40,0,10394.0,8860.0,9438.0,8738.0,10209.0,9087.42857142857,9217.285714285714,9280.857142857143,810.2425268899145,799.3875952706458,638.0615153373071
2023-10-04,9141,28220,7713,10547,68.69,71.08,8.35,30.0,0,Autumn,60.0,40.0,0.0,0.0,2,4,10,40,0,8685.0,9144.0,8596.0,8985.0,9316.0,9062.42857142857,9163.5,9226.42857142857,821.0570132747304,808.6731535242346,620.7210519538296
2023-10-05,9259,31574,8337,10346,68.69,71.48,7.15,25.0,0,Autumn,0.0,0.0,60.0,40.0,3,5,10,40,0,9141.0,9341.0,8888.0,9470.0,9192.0,9062.0,9202.42857142857,9220.17857142857,821.0081201384886,792.203034803394,620.666789209442
2023-10-06,9354,30431,10812,10798,69.49,71.11,8.25,25.0,0,Autumn,60.0,20.0,0.0,20.0,4,6,10,40,0,9259.0,8721.0,9732.0,9386.0,8960.0,9050.285714285714,9228.92857142857,9222.57142857143,816.9387399076546,787.064503688923,620.6832811102455
2023-10-07,5501,29252,2672,6534,58.92,60.63,9.95,40.0,1,Autumn,0.0,80.0,20.0,0.0,5,7,10,40,1,9354.0,7723.0,10911.0,8957.0,9126.0,9140.714285714286,9201.92857142857,9236.642857142857,809.413926716056,774.868372374014,618.9738948774228
2023-10-08,6050,30890,4437,7036,59.38,60.8,10.0,45.0,1,Autumn,40.0,40.0,0.0,20.0,6,8,10,40,1,5501.0,9429.0,8479.0,9660.0,9407.0,8823.285714285714,8815.5,9107.17857142857,1552.588453120115,1126.2887148643763,939.226476595859
2023-10-09,6131,30900,4589,6819,59.34,60.34,9.75,35.0,1,Autumn,60.0,20.0,0.0,20.0,0,9,10,41,0,6050.0,10394.0,9386.0,9173.0,10243.0,8340.57142857143,8642.0,8987.285714285714,1832.86286604162,1347.481068798118,1100.0323179475913
2023-10-10,5614,32197,4847,6423,58.87,62.71,9.5,35.0,1,Autumn,40.0,40.0,20.0,0.0,1,10,10,41,0,6131.0,8685.0,8860.0,9438.0,8738.0,7731.571428571428,8409.5,8840.42857142857,1742.8801696371193,1483.2128718012875,1196.4390507319858
2023-10-11,5770,30109,3551,6792,60.44,62.14,7.8,25.0,1,Autumn,0.0,40.0,20.0,40.0,2,11,10,41,0,5614.0,9141.0,9144.0,8596.0,8985.0,7292.857142857143,8177.642857142857,8728.857142857143,1846.3287382055898,1651.5313922419248,1343.025790940863
2023-10-12,6613,29204,6697,7446,60.23,62.39,11.15,55.0,1,Autumn,20.0,60.0,0.0,20.0,3,12,10,41,0,5770.0,9259.0,9341.0,8888.0,9470.0,6811.285714285715,7936.642857142857,8614.035714285714,1719.1889283696012,1743.2946530213621,1453.227174566843
2023-10-13,5858,27556,5877,6855,60.03,60.35,9.3,35.0,1,Autumn,20.0,20.0,40.0,20.0,4,13,10,41,0,6613.0,9354.0,8721.0,9732.0,9386.0,6433.285714285715,7741.785714285715,8512.0,1340.4904219831728,1726.629271979737,1490.7172273278097
2023-10-14,5805,25492,4956,6704,59.57,61.68,10.4,40.0,1,Autumn,0.0,80.0,0.0,20.0,5,14,10,41,1,5858.0,5501.0,7723.0,10911.0,8957.0,5933.857142857143,7537.285714285715,8386.0,373.2440794670512,1770.7133907236532,1561.525061764486
2023-10-15,5847,23809,6139,6942,61.77,63.92,6.6,15.0,1,Autumn,40.0,40.0,0.0,20.0,6,15,10,41,1,5805.0,6050.0,9429.0,8479.0,9660.0,5977.285714285715,7400.285714285715,8273.42857142857,329.6218612723285,1828.4944386265067,1630.9100942264727
2023-10-16,5509,25601,3706,6348,61.11,63.35,6.9,20.0,1,Autumn,40.0,40.0,20.0,0.0,0,16,10,42,0,5847.0,6131.0,10394.0,9386.0,9173.0,5948.285714285715,7144.428571428572,8137.25,331.08494090686366,1772.5390183092547,1669.576961832413
2023-10-17,6904,24172,8119,7726,61.41,61.96,11.3,45.0,1,Autumn,40.0,0.0,20.0,40.0,1,17,10,42,0,5509.0,5614.0,8685.0,8860.0,9438.0,5859.428571428572,6795.5,8006.392857142857,356.3756712342807,1550.558844665179,1727.9576327815164
2023-10-18,5991,23317,4901,6990,58.42,60.14,12.4,60.0,1,Autumn,40.0,40.0,20.0,0.0,2,18,10,42,0,6904.0,5770.0,9141.0,9144.0,8596.0,6043.714285714285,6668.285714285715,7915.892857142857,509.11482473206985,1453.643138334359,1716.5216624688837
2023-10-19,6461,23967,6531,7256,59.95,60.32,11.25,55.0,1,Autumn,0.0,20.0,40.0,40.0,3,19,10,42,0,5991.0,6613.0,9259.0,9341.0,8888.0,6075.285714285715,6443.285714285715,7822.857142857143,495.99553569425626,1274.1714912095597,1748.5906221929818
2023-10-20,5932,24009,4835,6584,59.32,62.04,8.65,30.0,1,Autumn,0.0,0.0,60.0,40.0,4,20,10,42,0,6461.0,5858.0,9354.0,8721.0,9732.0,6053.571428571428,6243.428571428572,7736.178571428572,471.240864506691,985.2190474350292,1753.980912383418
2023-10-21,6096,23448,7003,7074,60.51,61.75,9.35,40.0,1,Autumn,40.0,0.0,20.0,40.0,5,21,10,42,1,5932.0,5805.0,5501.0,7723.0,10911.0,6064.142857142857,5999.0,7600.464285714285,466.93269628202717,411.69761121137446,1740.797677569936
2023-10-22,5854,22751,3982,6491,58.84,60.45,9.95,30.0,1,Autumn,40.0,0.0,40.0,20.0,6,22,10,42,1,6096.0,5847.0,6050.0,9429.0,8479.0,6105.714285714285,6041.5,7428.5,452.7544272877202,386.25932898895246,1636.3455783702702
2023-10-23,6466,23154,8827,7341,60.47,62.06,11.75,55.0,1,Autumn,40.0,0.0,40.0,20.0,0,23,10,43,0,5854.0,5509.0,6131.0,10394.0,9386.0,6106.714285714285,6027.5,7334.75,452.0950174044886,389.466252117804,1649.0775339452805
2023-10-24,5117,21901,3682,5859,60.73,60.63,6.75,15.0,1,Autumn,0.0,0.0,80.0,20.0,1,24,10,43,0,6466.0,6904.0,5614.0,8685.0,8860.0,6243.428571428572,6051.428571428572,7230.464285714285,380.20339168355196,406.24409378659243,1606.3291135068048
2023-10-25,9648,22738,19452,11583,69.88,71.69,9.75,40.0,0,Autumn,60.0,0.0,20.0,20.0,2,25,10,43,0,5117.0,5991.0,5770.0,9141.0,9144.0,5988.142857142857,6015.928571428572,7096.785714285715,455.26894197152495,464.89162745198297,1621.3723349919778
2023-10-26,8793,19547,13334,11402,67.86,69.24,11.1,40.0,0,Autumn,60.0,0.0,0.0,40.0,3,26,10,43,0,9648.0,6461.0,6613.0,9259.0,9341.0,6510.571428571428,6292.928571428572,7114.785714285715,1456.4593891973113,1069.3949018225999,1647.5283251011713
2023-10-27,8842,21380,9748,10899,71.01,71.58,7.05,15.0,0,Autumn,20.0,0.0,0.0,80.0,4,27,10,43,0,8793.0,5932.0,5858.0,9354.0,8721.0,6843.714285714285,6448.642857142857,7095.214285714285,1691.0439294792484,1261.1144404328797,1623.1780294668863
2023-10-28,9825,25404,11191,12170,69.77,72.33,10.35,40.0,0,Autumn,0.0,0.0,40.0,60.0,5,28,10,43,1,8842.0,6096.0,5805.0,5501.0,7723.0,7259.428571428572,6661.785714285715,7099.535714285715,1784.6555089748617,1398.3123442522074,1627.8211404647636
2023-10-29,8376,30536,5620,9843,69.06,70.24,5.0,0.0,0,Autumn,40.0,0.0,20.0,40.0,6,29,10,43,1,9825.0,5854.0,5847.0,6050.0,9429.0,7792.142857142857,6948.928571428572,7174.607142857143,1930.1153185385504,1606.1452882019616,1704.3114464832547
2023-10-30,8096,32691,4527,9452,68.73,70.34,4.6,0.0,0,Autumn,40.0,40.0,20.0,0.0,0,30,10,44,0,8376.0,6466.0,5509.0,6131.0,10394.0,8152.428571428572,7129.571428571428,7137.0,1733.393671110991,1614.872593892676,1663.8615282484518
2023-10-31,7913,34235,7167,9417,69.17,72.47,4.55,0.0,0,Autumn,0.0,60.0,0.0,40.0,1,31,10,44,0,8096.0,5117.0,6904.0,5614.0,8685.0,8385.285714285714,7314.357142857143,7054.928571428572,1570.960822160094,1562.3273372732629,1550.0392092668624
2023-11-01,9548,32324,11625,11037,69.32,70.42,10.0,40.0,0,Autumn,20.0,80.0,0.0,0.0,2,1,11,44,0,7913.0,9648.0,5991.0,5770.0,9141.0,8784.714285714286,7386.428571428572,7027.357142857143,733.9467996809515,1565.2113995479576,1526.6600003320475
2023-11-02,10028,29479,12570,11849,69.97,71.65,10.15,40.0,0,Autumn,20.0,0.0,0.0,80.0,3,2,11,44,0,9548.0,8793.0,6461.0,6613.0,9259.0,8770.42857142857,7640.5,7041.892857142857,715.0736225832218,1609.3468694330575,1549.2995870126445
2023-11-03,9426,28204,8412,10628,65.77,68.68,11.45,50.0,0,Autumn,40.0,60.0,0.0,0.0,4,3,11,44,0,10028.0,8842.0,5932.0,5858.0,9354.0,8946.857142857143,7895.285714285715,7069.357142857143,859.3669042908728,1688.6517347632116,1596.1648530447374
2023-11-04,9049,26164,9400,10763,67.25,67.78,10.5,40.0,0,Autumn,20.0,0.0,60.0,20.0,5,4,11,44,1,9426.0,9825.0,6096.0,5805.0,5501.0,9030.285714285714,8144.857142857143,7071.928571428572,875.6834881557211,1633.4643155973067,1600.0350442591039
2023-11-05,9015,30084,8933,10618,68.1,69.59,10.15,40.0,0,Autumn,40.0,0.0,60.0,0.0,6,5,11,44,1,9049.0,8376.0,5854.0,5847.0,6050.0,8919.42857142857,8355.785714285714,7198.642857142857,804.5375187321108,1536.3157817710446,1611.4686242630394
2023-11-06,8009,29832,5279,9587,68.7,69.09,6.05,10.0,0,Autumn,0.0,20.0,80.0,0.0,0,6,11,45,0,9015.0,8096.0,6466.0,5509.0,6131.0,9010.714285714286,8581.57142857143,7304.535714285715,768.0246771829045,1362.8415853697995,1630.499139258214
2023-11-07,9219,31962,10047,10765,69.18,72.19,8.2,25.0,0,Autumn,20.0,0.0,40.0,40.0,1,7,11,45,0,8009.0,7913.0,5117.0,6904.0,5614.0,8998.285714285714,8691.785714285714,7371.607142857143,785.792532900323,1234.987335878508,1619.0230785371966
2023-11-08,9449,30969,10317,11283,67.04,69.1,11.75,50.0,0,Autumn,20.0,0.0,40.0,40.0,2,8,11,45,0,9219.0,9548.0,9648.0,5991.0,5770.0,9184.857142857143,8984.785714285714,7500.357142857143,623.4349547925086,686.3781396209438,1617.415616077808
2023-11-09,9277,28926,9557,10701,68.31,68.44,9.45,35.0,0,Autumn,20.0,60.0,20.0,0.0,3,9,11,45,0,9449.0,10028.0,8793.0,6461.0,6613.0,9170.714285714286,8970.57142857143,7631.75,614.888259302913,673.5273067716639,1621.071630583164
2023-11-10,9052,27872,9291,10396,67.29,69.4,9.35,35.0,0,Autumn,20.0,60.0,0.0,20.0,4,10,11,45,0,9277.0,9426.0,8842.0,5932.0,5858.0,9063.42857142857,9005.142857142857,7726.892857142857,494.0161458707099,676.1282146438047,1637.1623223055171
2023-11-11,9641,29046,9246,11353,69.93,71.92,8.4,30.0,0,Autumn,0.0,40.0,20.0,40.0,5,11,11,45,1,9052.0,9049.0,9825.0,6096.0,5805.0,9010.0,9020.142857142857,7840.964285714285,467.79660822484226,674.5580726717668,1613.2198877043168
2023-11-12,9460,30293,10086,11309,67.82,69.67,11.45,45.0,0,Autumn,20.0,40.0,0.0,40.0,6,12,11,45,1,9641.0,9015.0,8376.0,5854.0,5847.0,9094.57142857143,9007.0,7977.964285714285,525.9239036029353,659.2899443866004,1596.7137891943078
2023-11-13,9078,30490,7996,10543,67.46,68.82,9.6,35.0,0,Autumn,40.0,0.0,40.0,20.0,0,13,11,46,0,9460.0,8009.0,8096.0,6466.0,5509.0,9158.142857142857,9084.42857142857,8107.0,541.3706150661837,642.9342249269897,1563.7748488122722
2023-11-14,9093,30224,10238,10239,67.01,70.0,9.45,35.0,0,Autumn,20.0,40.0,40.0,0.0,1,14,11,46,0,9078.0,9219.0,7913.0,5117.0,6904.0,9310.857142857143,9154.57142857143,8234.464285714286,216.46202790281808,576.9886966345213,1487.7760554834542
2023-11-15,9512,29319,9990,11353,68.41,70.56,11.1,50.0,0,Autumn,0.0,20.0,40.0,40.0,2,15,11,46,0,9093.0,9449.0,9548.0,9648.0,5991.0,9292.857142857143,9238.857142857143,8312.642857142857,230.17777808424697,454.95069168886283,1472.7111610975276
2023-11-16,8987,29890,7672,10298,70.55,71.93,6.05,15.0,0,Autumn,80.0,0.0,20.0,0.0,3,16,11,46,0,9512.0,9277.0,10028.0,8793.0,6461.0,9301.857142857143,9236.285714285714,8438.392857142857,238.3858417016426,453.16721800299104,1416.3774433989597
2023-11-17,8605,29759,6832,9934,68.3,68.86,7.95,30.0,0,Autumn,20.0,0.0,60.0,20.0,4,17,11,46,0,8987.0,9052.0,9426.0,8842.0,5932.0,9260.42857142857,9161.92857142857,8528.607142857143,266.9175010765395,394.93065881844694,1365.289043858656
2023-11-18,9714,30887,12788,11587,68.09,69.9,12.85,60.0,0,Autumn,0.0,0.0,40.0,60.0,5,18,11,46,1,8605.0,9641.0,9049.0,9825.0,6096.0,9196.57142857143,9103.285714285714,8624.07142857143,361.7249678705438,413.233297595691,1266.9104130557348
2023-11-19,9362,29107,10594,11272,69.69,71.17,8.95,35.0,0,Autumn,40.0,0.0,0.0,60.0,6,19,11,46,1,9714.0,9460.0,9015.0,8376.0,5854.0,9207.0,9150.785714285714,8753.285714285714,377.3866275673532,443.6162892500229,1181.1164792543507
2023-11-20,8715,29147,5381,9817,68.44,67.23,9.05,30.0,0,Autumn,20.0,80.0,0.0,0.0,0,20,11,47,0,9362.0,9078.0,8009.0,8096.0,6466.0,9193.0,9175.57142857143,8878.57142857143,368.1412772292639,445.13726738303234,1039.7853919803424
2023-11-21,9086,29676,10738,10578,67.23,68.44,10.3,40.0,0,Autumn,20.0,20.0,20.0,40.0,1,21,11,47,0,8715.0,9093.0,9219.0,7913.0,5117.0,9141.142857142857,9226.0,8958.892857142857,410.2037821097432,327.1729723650736,927.2971611799138
2023-11-22,9483,30292,8859,11307,69.99,70.9,9.95,35.0,0,Autumn,40.0,0.0,20.0,40.0,2,22,11,47,0,9086.0,9512.0,9449.0,9548.0,9648.0,9140.142857142857,9216.5,9100.642857142857,410.3492124891566,329.31578251797845,541.2663624615188
2023-11-23,9376,30066,8447,11080,67.69,70.14,11.2,50.0,0,Autumn,40.0,60.0,0.0,0.0,3,23,11,47,0,9483.0,8987.0,9277.0,10028.0,8793.0,9136.0,9218.92857142857,9094.75,406.0935852731423,331.2817681221737,535.9586513211399
2023-11-24,8838,30621,8628,10316,68.02,69.16,7.7,20.0,0,Autumn,80.0,0.0,20.0,0.0,4,24,11,47,0,9376.0,8605.0,9052.0,9426.0,8842.0,9191.57142857143,9226.0,9115.57142857143,408.91191274031894,333.6647326976545,535.1256293184695
2023-11-25,8591,28894,9097,10158,66.97,69.73,9.7,35.0,0,Autumn,0.0,40.0,60.0,0.0,5,25,11,47,1,8838.0,9714.0,9641.0,9049.0,9825.0,9224.857142857143,9210.714285714286,9115.42857142857,359.73250644120185,346.88890453278594,535.2018953470902
2023-11-26,9044,30436,9155,10354,67.45,67.7,9.6,40.0,0,Autumn,0.0,20.0,40.0,40.0,6,26,11,47,1,8591.0,9362.0,9460.0,9015.0,8376.0,9064.42857142857,9135.714285714286,9071.357142857143,355.6209860431214,359.96419235844576,525.3238305885017
2023-11-27,9540,29712,11240,11318,70.57,72.36,8.35,25.0,0,Autumn,20.0,20.0,0.0,60.0,0,27,11,48,0,9044.0,8715.0,9078.0,8009.0,8096.0,9019.0,9106.0,9095.214285714286,330.7113545072154,348.110725090634,507.4390572526381
2023-11-28,8404,28924,6675,9905,67.18,70.28,8.15,25.0,0,Autumn,20.0,60.0,20.0,0.0,1,28,11,48,0,9540.0,9086.0,9093.0,9219.0,7913.0,9136.857142857143,9139.0,9146.785714285714,350.71661331784304,366.6564101130256,474.43083694851384
2023-11-29,9197,30768,8798,10610,72.22,74.25,4.8,0.0,0,Autumn,0.0,20.0,0.0,80.0,2,29,11,48,0,8404.0,9483.0,9512.0,9449.0,9548.0,9039.42857142857,9089.785714285714,9164.32142857143,448.34133467811023,416.1989499435539,434.5358574107658
2023-11-30,8776,29654,6623,9890,70.35,72.18,4.85,0.0,0,Autumn,60.0,40.0,0.0,0.0,3,30,11,48,0,9197.0,9376.0,8987.0,9277.0,10028.0,8998.57142857143,9067.285714285714,9151.785714285714,412.8049810515253,399.8098449112582,428.07219511766067
2023-12-01,9466,29728,14895,11626,70.12,70.72,10.5,40.0,0,Winter,40.0,0.0,20.0,40.0,4,1,12,48,0,8776.0,8838.0,8605.0,9052.0,9426.0,8912.857142857143,9052.214285714286,9107.07142857143,382.5582433091847,406.9817948247003,397.4510385473629
2023-12-02,10362,28343,11352,11816,70.0,71.88,10.3,45.0,0,Winter,80.0,0.0,20.0,0.0,5,2,12,48,1,9466.0,8591.0,9714.0,9641.0,9049.0,9002.57142857143,9113.714285714286,9108.5,432.4595769714011,399.1829017017619,398.7097245421708
2023-12-03,9483,27230,7488,11143,68.96,71.04,9.05,35.0,0,Winter,40.0,0.0,40.0,20.0,6,3,12,48,1,10362.0,9044.0,9362.0,9460.0,9015.0,9255.57142857143,9160.0,9155.392857142857,626.1948198292148,499.1833330551477,463.414328594982
2023-12-04,9687,30119,9224,11150,68.95,70.99,10.5,40.0,0,Winter,40.0,0.0,20.0,40.0,0,4,12,49,0,9483.0,9540.0,8715.0,9078.0,8009.0,9318.285714285714,9168.642857142857,9172.107142857143,623.4513384607977,503.9742983591916,466.5920844597247
2023-12-05,9129,32381,11034,10942,69.55,71.62,8.9,35.0,0,Winter,40.0,0.0,20.0,40.0,1,5,12,49,0,9687.0,8404.0,9086.0,9093.0,9219.0,9339.285714285714,9238.07142857143,9232.035714285714,634.5412291006468,503.62447308500776,416.77140747021264
2023-12-06,11327,32452,14588,12701,71.17,72.14,11.55,55.0,0,Winter,0.0,0.0,0.0,100.0,2,6,12,49,0,9129.0,9197.0,9483.0,9512.0,9449.0,9442.857142857143,9241.142857142857,9228.82142857143,501.7015808131975,502.7560743837035,417.22247849425924
2023-12-07,9915,29068,8240,11461,71.69,72.62,7.05,20.0,0,Winter,60.0,0.0,0.0,40.0,3,7,12,49,0,11327.0,8776.0,9376.0,8987.0,9277.0,9747.142857142857,9372.857142857143,9295.892857142857,851.6304810130115,751.1709686721512,575.0339338963564
2023-12-08,9430,30436,7334,10967,69.95,72.02,8.9,30.0,0,Winter,60.0,0.0,40.0,0.0,4,8,12,49,0,9915.0,9466.0,8838.0,8605.0,9052.0,9909.857142857143,9411.357142857143,9318.67857142857,736.135501243113,765.0293716978917,586.7780231166994
2023-12-09,8769,32403,4197,10302,66.96,69.19,9.95,35.0,0,Winter,0.0,0.0,60.0,40.0,5,9,12,49,1,9430.0,10362.0,8591.0,9714.0,9641.0,9904.714285714286,9453.642857142857,9332.17857142857,739.8695187408912,747.0498497570339,584.7601631547258
2023-12-10,9624,33344,10920,10770,67.93,69.61,9.75,35.0,0,Winter,20.0,0.0,80.0,0.0,6,10,12,49,1,8769.0,9483.0,9044.0,9362.0,9460.0,9677.142857142857,9466.357142857143,9301.035714285714,816.7677002614975,732.6141399277018,590.8920740048364
2023-12-11,8767,32475,7972,9679,65.11,67.9,11.0,40.0,0,Winter,0.0,0.0,100.0,0.0,0,11,12,50,0,9624.0,9687.0,9540.0,8715.0,9078.0,9697.285714285714,9507.785714285714,9306.892857142857,812.9113757119427,723.2321872699821,593.3339163097203
2023-12-12,9584,29698,14299,11853,69.15,71.1,11.85,55.0,0,Winter,0.0,0.0,60.0,40.0,1,12,12,50,0,8767.0,9129.0,8404.0,9086.0,9093.0,9565.857142857143,9452.57142857143,9295.785714285714,885.9421404304336,749.6095100667056,600.6433808005504
